LotArea,GarageCars,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Alley_Grvl,Alley_Pave,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRNn
-0.15732683679733278,0.2203957448621175,1.9145545569740907,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,3.0895850650270473,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,-2.5885266681225203,-0.09100373376277372,5.800423670390468,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
0.0462750195393783,-1.3782957775705547,-0.5212399840976581,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,0.8897895874012478,-1.3933598072869195,4.040233431943916,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,2.8553460402191484,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.11496883265612994,-1.3782957775705547,1.9145545569740907,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,2.476774223530524,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.08969574840087693,0.2203957448621175,-0.5212399840976581,2.1393387428939157,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,2.476774223530524,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.32549913576686673,-1.3782957775705547,-0.5212399840976581,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,0.8897895874012478,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,2.8553460402191484,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.30203689555482505,-1.3782957775705547,-0.5212399840976581,2.1393387428939157,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,2.8553460402191484,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.25196312114254804,0.2203957448621175,-0.5212399840976581,2.1393387428939157,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,4.952612785453997,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.2503884741484513,-1.3782957775705547,-0.5212399840976581,2.1393387428939157,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,0.716212985054024,-0.24700117051185513,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,3.053065107287894,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
0.11721286662343734,0.2203957448621175,1.9145545569740907,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,-1.121548735747619,-1.3933598072869195,4.040233431943916,-0.10185097684721779,-0.6100115657459828,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,-0.3268657404157882,-0.20695445237434645,-0.1843163226243018,2.8255157218904565,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
-0.23661031295010465,0.2203957448621175,-0.5212399840976581,-0.46647235747310944,-0.20695445237434665,-0.09100373376277363,0.8897895874012478,-1.3933598072869195,-0.24700117051185513,-0.10185097684721779,1.6359401081369542,-0.11168831557235925,-0.12076302911954162,-0.06421626640660123,-0.20695445237434665,-0.07872991755493461,0.37490700947152633,-0.27398259566302136,0.38552524844377956,-0.0787299175549346,-0.1901913556434016,-0.10185097684721782,-0.2909414011154307,-0.12923608100356304,0,0,-0.1656127773665876,-0.2276865453914076,3.053065107287894,-0.20695445237434645,-0.1843163226243018,-0.35318946523630707,-0.11168831557235924,-0.09100373376277371,-0.22768654539140795,-0.4029202086126212,-0.06421626640660116,-0.32300207498010036,-0.1901913556434013,-0.07872991755493391,-0.14479356406254487,-0.09100373376277368,-0.3494996307889489,-0.20149816471868512,-0.20695445237434665,-0.10185097684721753,-0.17827395961316173,-0.12923608100356293,-0.09100373376277371,-0.2326335115494743,0.38552524844377967,-0.09100373376277372,-0.17204646479971727,-0.10185097684721793,-0.0910037337627737,-0.07872991755493386,-0.09100373376277368,-0.04536092116265138,0,0.07872991755493454,0,0,0
